id,docking_score,num_conformers,smiles,Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
18300,-10.337427,25,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1Nc1cc[c+](CO)[nH]c1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1CC[CH+](NC1)CO)NC1CCCCC1,C25H34N3O4,440.56,32,6,0.52,10,5,5,130.09,102.85,3.83,3.79,2.94,1.91,3.05,3.1,-4.44,0.0161,3.65e-05,Moderately soluble,-5.64,0.001,2.27e-06,Moderately soluble,-4.37,0.0188,4.27e-05,Moderately soluble,High,No,Yes,No,No,No,No,No,-6.3,0,1,0,0,0,0.55,0,3,3,4.23
4398,-10.327288,23,C=CCCPCCNc1ccc(NC2=C(N)C(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,C=CCCPCCNc1ccc(c(c1)C(=O)OCC=CC=C=[C-]O)NC1=C(N)C(C=C1)O,C24H29N3O4P,454.48,32,6,0.25,14,4,5,130.28,130.43,3.5,2.43,3.23,1.47,2.61,2.65,-3.4,0.18,0.000395,Soluble,-4.81,0.00701,1.54e-05,Moderately soluble,-4.01,0.0442,9.73e-05,Moderately soluble,High,No,Yes,No,No,Yes,No,No,-7.35,0,1,1,0,0,0.56,0,5,2,4.9
18912,-10.320843,77,O=C(OCC=CC=C=[C-]O)c1cc(NS2=CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NS1=CCCCC1,C23H26N3O4S,440.54,31,6,0.26,9,4,5,129.43,122.06,0.0,3.0,2.98,1.67,2.23,1.97,-4.01,0.043,9.76e-05,Moderately soluble,-5.23,0.00261,5.92e-06,Moderately soluble,-3.31,0.216,0.00049,Soluble,High,No,Yes,No,No,Yes,No,No,-6.86,0,0,0,0,0,0.56,1,4,2,5.12
18944,-10.320843,77,O=C(OCC=CC=C=[C-]O)c1cc(N[S+]2=CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)N[S+]1=CCCCC1,C23H26N3O4S,440.54,31,6,0.26,9,4,5,129.21,122.06,0.0,3.0,2.33,1.67,2.23,1.84,-4.01,0.043,9.76e-05,Moderately soluble,-5.23,0.00261,5.92e-06,Moderately soluble,-3.31,0.216,0.00049,Soluble,High,No,Yes,No,No,No,No,No,-6.86,0,0,0,0,0,0.55,1,5,2,5.12
8802,-10.319501,166,CC1CCP=CC1Nc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1C=PCCC1C,C24H27N3O4P,452.46,32,6,0.29,9,4,5,132.51,136.99,2.25,2.01,2.97,1.88,4.11,2.64,-3.46,0.158,0.00035,Soluble,-4.51,0.0139,3.06e-05,Moderately soluble,-3.22,0.275,0.000607,Soluble,Low,No,Yes,No,No,Yes,No,Yes,-7.63,0,1,0,1,0,0.56,0,4,2,5.42
21205,-10.315475,52,O=CCCCNc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,O=CCCCNc1ccc(c(c1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O,C22H24N3O5,410.44,30,6,0.23,12,5,5,117.04,119.92,2.71,2.21,1.79,0.66,1.95,1.86,-3.13,0.302,0.000736,Soluble,-4.36,0.0178,4.34e-05,Moderately soluble,-3.23,0.24,0.000585,Soluble,High,No,Yes,No,No,Yes,No,No,-7.23,0,0,1,0,0,0.56,0,4,2,4.52
16622,-10.306664,158,O=C(OCC=CC=C=[C-]O)c1cc(NC2C=[SH]CCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCS=C1,C23H26N3O4S,440.54,31,6,0.26,9,4,5,129.77,141.65,0.0,2.92,2.24,1.67,0.57,1.48,-3.96,0.0483,0.00011,Soluble,-5.56,0.00122,2.78e-06,Moderately soluble,-3.08,0.366,0.000832,Soluble,Low,No,Yes,No,No,No,No,No,-6.91,0,0,1,1,0,0.56,1,5,2,5.16
3619,-10.303823,62,C=CCCCCC1(SN)C=C(NC2=CNC(O)C=C2)C(C(=O)OCC=CC=C=[C-]O)=C1,Molecule 1,C=CCCCCC1(SN)C=C(C(=C1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O,C23H28N3O4S,442.55,31,0,0.3,13,5,5,126.38,142.14,3.04,3.08,2.56,0.94,2.2,2.36,-3.67,0.0954,0.000216,Soluble,-5.73,0.00082,1.85e-06,Moderately soluble,-2.17,3.01,0.00681,Soluble,Low,No,Yes,No,No,Yes,No,No,-6.81,0,0,2,1,0,0.56,0,5,2,5.63
20329,-10.293478,32,O=C(O[O-])c1cc(ONC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,[O-]OC(=O)c1cc(ONC2CCCCC2)ccc1NC1=CNC(C=C1)O,C18H22N3O5,360.38,26,6,0.39,7,6,4,97.11,114.91,2.18,3.31,1.56,1.69,-0.08,1.73,-3.87,0.0488,0.000135,Soluble,-5.4,0.00144,3.99e-06,Moderately soluble,-2.66,0.785,0.00218,Soluble,High,No,Yes,No,No,No,No,No,-6.15,0,0,0,0,0,0.56,0,2,1,4.44
11182,-10.292312,81,C[C-](C=[C-]O)C=CCOC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C[C-](C=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1)C,C25H31N3O4,437.53,32,6,0.4,10,4,5,129.93,102.85,3.98,5.25,3.58,2.23,2.62,3.53,-5.34,0.002,4.58e-06,Moderately soluble,-7.16,3.03e-05,6.93e-08,Poorly soluble,-3.88,0.0583,0.000133,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.24,0,0,0,0,1,0.56,0,2,3,4.83
4988,-10.281725,61,C=C[O+]CCCCNc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=C(C)[C-]O)c1,Molecule 1,O[C-]C(=CCOC(=O)c1cc(NCCCC[O+]C=C)ccc1NC1=CNC(C=C1)O)C,C23H29N3O5,427.49,31,6,0.35,14,5,5,123.09,112.08,0.0,3.8,2.52,1.03,2.38,1.95,-4.1,0.0337,7.88e-05,Moderately soluble,-5.85,0.000606,1.42e-06,Moderately soluble,-4.52,0.0129,3.02e-05,Moderately soluble,High,No,Yes,No,No,No,No,No,-6.21,0,0,1,0,0,0.55,0,3,3,4.78
18549,-10.277691,77,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCC[N-]2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1[N-]CCCC1,C23H26N4O4,422.48,31,6,0.3,9,5,5,125.28,102.85,3.6,3.0,2.31,1.36,1.26,2.31,-3.9,0.0534,0.000126,Soluble,-4.82,0.00633,1.5e-05,Moderately soluble,-3.27,0.228,0.00054,Soluble,High,No,Yes,No,No,Yes,No,No,-6.75,0,0,0,0,0,0.55,0,3,2,4.87
19135,-10.275276999999999,53,O=C(OCC=CC=C=[C-]O)c1cc([C-]NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc([C-]NC2CCCCC2)ccc1NC1=CNC(C=C1)O,C25H28N3O4,434.51,32,6,0.36,10,5,5,126.04,102.85,0.0,3.61,2.9,1.89,2.63,2.21,-4.29,0.0224,5.16e-05,Moderately soluble,-5.46,0.00152,3.49e-06,Moderately soluble,-3.89,0.0564,0.00013,Soluble,High,No,Yes,No,No,No,No,No,-6.39,0,0,0,0,0,0.56,0,3,3,4.63
675,-10.270835,26,C=C(C=C=[C-]O)OC(=O)c1cc(NCCCCCC=[O+])ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC(=C)OC(=O)c1cc(NCCCCCC=[O+])ccc1NC1=CNC(C=C1)O,C23H26N3O5,424.47,31,6,0.26,13,5,5,121.84,119.92,0.0,2.91,2.53,0.88,2.37,1.74,-3.59,0.109,0.000257,Soluble,-5.09,0.00346,8.14e-06,Moderately soluble,-3.98,0.0442,0.000104,Soluble,High,No,Yes,No,No,No,No,No,-6.82,0,0,1,0,0,0.55,0,5,2,4.66
18634,-10.266964,227,O=C(OCC=CC=C=[C-]O)c1cc(NCC2C=[S-]CCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(NCC2CCC[S-]=C2)ccc1NC1=CNC(C=C1)O,C24H27N3O4S,453.55,32,6,0.29,10,4,5,132.96,134.94,0.0,2.83,2.1,1.88,0.96,1.56,-3.91,0.0553,0.000122,Soluble,-5.32,0.00216,4.77e-06,Moderately soluble,-3.47,0.154,0.00034,Soluble,High,No,Yes,No,No,No,No,No,-7.06,0,1,0,1,0,0.56,1,5,2,5.14
23274,-10.264444,87,[C-]#CNC1C=C(NC2=CNC(O)C=C2)C(C(=O)OCC=CC=C=[C-]O)=C1,Molecule 1,[C-]#CNC1C=C(C(=C1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O,C19H17N3O4,351.36,26,0,0.16,8,4,5,96.55,102.85,2.49,1.9,-0.03,0.05,0.23,0.93,-2.69,0.722,0.00205,Soluble,-3.68,0.073,0.000208,Soluble,-0.34,160.0,0.455,Soluble,High,No,No,No,No,Yes,No,No,-7.09,0,0,0,0,0,0.56,0,5,2,5.0
26877,-10.259947,35,[N-]=CC=CCOOC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,[N-]=CC=CCOOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C22H27N4O4,411.47,30,6,0.36,10,5,4,120.89,91.85,1.38,3.94,2.68,1.62,1.75,2.28,-4.36,0.0179,4.35e-05,Moderately soluble,-5.57,0.00111,2.7e-06,Moderately soluble,-3.78,0.0678,0.000165,Soluble,High,No,Yes,No,No,Yes,No,Yes,-6.01,0,0,0,0,0,0.56,0,2,3,4.72
2953,-10.252748,193,C=C=N[C-]C=CCOC(=O)c1cc(NC2CCCCC2O)ccc1NC1=CNC(O)C=C1,Molecule 1,C=C=N[C-]C=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1O,C24H28N4O4,436.5,32,6,0.38,10,5,5,127.85,115.21,0.0,4.1,1.98,1.16,2.3,1.91,-4.61,0.0108,2.47e-05,Moderately soluble,-6.23,0.00026,5.95e-07,Poorly soluble,-4.01,0.0422,9.66e-05,Moderately soluble,High,No,Yes,No,No,Yes,No,No,-6.05,0,0,0,0,0,0.56,0,2,3,5.15
1951,-10.252748,193,C=C=N[C-]C=CCOC(=O)c1cc(NC2CCCCC2O)ccc1NC1=CNC(O)C=C1,Molecule 1,C=C=N[C-]C=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1O,C24H28N4O4,436.5,32,6,0.38,10,5,5,127.85,115.21,0.0,4.1,1.98,1.16,2.3,1.91,-4.61,0.0108,2.47e-05,Moderately soluble,-6.23,0.00026,5.95e-07,Poorly soluble,-4.01,0.0422,9.66e-05,Moderately soluble,High,No,Yes,No,No,Yes,No,No,-6.05,0,0,0,0,0,0.56,0,2,3,5.15
16704,-10.247371,169,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCC([P+])C2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCC(C1)[P+],C24H27N3O4P,452.46,32,6,0.33,9,4,5,130.2,102.85,0.0,3.43,3.53,1.95,1.6,2.1,-4.35,0.0202,4.46e-05,Moderately soluble,-5.27,0.00243,5.37e-06,Moderately soluble,-3.34,0.205,0.000453,Soluble,High,No,Yes,No,No,Yes,No,Yes,-6.62,0,1,0,0,0,0.55,0,4,2,5.22
8295,-10.243446,308,CC1C=[S-]CC(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1C[S-]=CC(C1)C,C24H27N3O4S,453.55,32,6,0.29,9,4,5,132.96,134.94,0.0,3.07,2.1,1.88,0.68,1.55,-4.13,0.0336,7.4e-05,Moderately soluble,-5.57,0.00122,2.69e-06,Moderately soluble,-3.22,0.273,0.000603,Soluble,High,No,Yes,No,No,No,No,No,-6.89,0,1,0,1,0,0.56,1,5,2,5.34
8298,-10.243446,303,CC1C=[SH]CC(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CS=CC(C1)C,C24H28N3O4S,454.56,32,6,0.29,9,4,5,134.58,141.65,0.0,3.07,2.49,1.88,0.69,1.62,-4.14,0.0331,7.29e-05,Moderately soluble,-5.71,0.000883,1.94e-06,Moderately soluble,-3.22,0.273,0.0006,Soluble,Low,No,Yes,No,No,No,No,No,-6.89,0,1,1,1,0,0.56,1,5,2,5.38
26969,-10.236697,32,[N-]C1(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)CCCCC1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1([N-])CCCCC1,C24H27N4O4,435.5,32,6,0.33,9,5,5,126.68,102.85,-2.23,3.2,3.31,1.57,1.5,1.47,-4.1,0.0345,7.93e-05,Moderately soluble,-5.03,0.00405,9.3e-06,Moderately soluble,-3.34,0.198,0.000455,Soluble,High,No,Yes,No,No,No,No,No,-6.68,0,0,0,0,0,0.55,0,3,2,4.69
8145,-10.234505,91,CC1=[P-]C(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)CCC1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCC(=[P-]1)C,C24H27N3O4P,452.46,32,6,0.29,9,4,5,132.51,136.99,4.18,1.88,3.46,1.88,1.92,2.66,-3.37,0.191,0.000422,Soluble,-4.38,0.0189,4.18e-05,Moderately soluble,-3.67,0.097,0.000214,Soluble,Low,No,Yes,No,No,Yes,No,No,-7.73,0,1,0,1,0,0.56,0,4,2,5.27
8109,-10.234505,91,CC1=PC(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)CCC1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCC(=P1)C,C24H27N3O4P,452.46,32,6,0.29,9,4,5,132.51,136.99,1.85,1.88,3.46,1.88,4.51,2.71,-3.37,0.191,0.000422,Soluble,-4.38,0.0189,4.18e-05,Moderately soluble,-3.67,0.0974,0.000215,Soluble,Low,No,Yes,No,No,Yes,No,No,-7.73,0,1,0,1,0,0.56,0,4,2,5.27
2952,-10.233284,44,C=C=N[C-]C=CCOC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,C=C=N[C-]C=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C24H28N4O3,420.5,31,6,0.38,10,4,4,126.69,94.98,0.0,5.26,3.01,1.95,3.19,2.68,-5.24,0.0024,5.7e-06,Moderately soluble,-7.0,4.17e-05,9.91e-08,Poorly soluble,-4.84,0.00613,1.46e-05,Moderately soluble,High,No,Yes,No,No,Yes,No,No,-5.13,0,0,0,0,1,0.56,0,2,3,4.69
1950,-10.233284,44,C=C=N[C-]C=CCOC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,C=C=N[C-]C=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C24H28N4O3,420.5,31,6,0.38,10,4,4,126.69,94.98,0.0,5.26,3.01,1.95,3.19,2.68,-5.24,0.0024,5.7e-06,Moderately soluble,-7.0,4.17e-05,9.91e-08,Poorly soluble,-4.84,0.00613,1.46e-05,Moderately soluble,High,No,Yes,No,No,Yes,No,No,-5.13,0,0,0,0,1,0.56,0,2,3,4.69
26492,-10.232396,43,[C-]C=CCOOC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,[C-]C=CCOOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C22H26N3O4,396.46,29,6,0.41,9,4,4,114.71,91.85,0.0,4.97,2.63,2.49,1.91,2.4,-4.99,0.00407,1.03e-05,Moderately soluble,-6.64,9.14e-05,2.3e-07,Poorly soluble,-4.09,0.0324,8.17e-05,Moderately soluble,High,No,Yes,No,No,Yes,No,Yes,-5.19,0,0,0,0,0,0.56,0,2,3,4.62
19573,-10.229861,105,O=C(OCC=CC=CO[C-]ONC1CCCCC1O)c1ccccc1NC1=CNCC=C1,Molecule 1,OC1CCCCC1NO[C-]OC=CC=CCOC(=O)c1ccccc1NC1=CNCC=C1,C24H29N3O5,439.5,32,6,0.38,12,6,4,124.29,101.08,0.0,4.08,2.59,1.78,1.95,2.08,-4.48,0.0145,3.3e-05,Moderately soluble,-5.91,0.000544,1.24e-06,Moderately soluble,-3.9,0.0556,0.000126,Soluble,High,No,Yes,No,No,Yes,No,No,-6.08,0,0,1,0,0,0.56,0,4,3,5.12
26890,-10.229363,64,[N-]=CCCNC1C=C(NC2=CNC(O)C=C2)C(C(=O)OCC=CC=C=[C-]O)=C1,Molecule 1,[N-]=CCCNC1C=C(C(=C1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O,C20H22N4O4,382.41,28,0,0.25,11,6,5,108.46,102.85,0.72,0.49,0.46,-0.51,0.66,0.36,-1.79,6.15,0.0161,Very soluble,-2.22,2.31,0.00603,Soluble,-1.14,27.8,0.0726,Soluble,High,No,No,No,No,No,No,No,-8.28,0,0,1,0,0,0.56,0,4,2,5.23
9777,-10.227962,99,CCCCC([O-])Nc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,CCCCC(Nc1ccc(c(c1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O)[O-],C23H27N3O5,425.48,31,6,0.3,12,5,5,121.27,125.91,2.8,3.69,2.76,1.36,1.88,2.5,-4.15,0.0299,7.02e-05,Moderately soluble,-6.02,0.000402,9.45e-07,Poorly soluble,-3.13,0.315,0.00074,Soluble,High,No,Yes,No,No,Yes,No,No,-6.28,0,0,1,0,0,0.56,0,4,3,4.9
8885,-10.217603,358,CC1C[S-]=CC(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1C=[S-]CC(C1)C,C24H27N3O4S,453.55,32,6,0.29,9,4,5,132.96,134.94,0.0,3.36,2.1,1.88,0.68,1.6,-4.31,0.022,4.86e-05,Moderately soluble,-5.87,0.00061,1.34e-06,Moderately soluble,-3.22,0.273,0.000603,Soluble,High,No,Yes,No,No,No,No,No,-6.68,0,1,0,1,0,0.56,1,5,2,5.43
18675,-10.212535,203,O=C(OCC=CC=C=[C-]O)c1cc(NCC2CCC=[S-]C2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(NCC2C[S-]=CCC2)ccc1NC1=CNC(C=C1)O,C24H27N3O4S,453.55,32,6,0.29,10,4,5,132.96,134.94,0.0,2.69,2.1,1.88,0.96,1.53,-3.83,0.0678,0.000149,Soluble,-5.18,0.00302,6.66e-06,Moderately soluble,-3.47,0.154,0.00034,Soluble,High,No,Yes,No,No,No,No,No,-7.16,0,1,0,1,0,0.56,1,5,2,5.13
8351,-10.205608,170,CC1CC=[PH](Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)CC1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NP1=CCC(CC1)C,C24H29N3O4P,454.48,32,6,0.29,9,4,5,134.97,126.32,0.0,2.25,3.17,1.88,3.51,2.16,-3.62,0.109,0.00024,Soluble,-4.54,0.0131,2.89e-05,Moderately soluble,-3.45,0.16,0.000352,Soluble,High,No,Yes,No,No,No,No,No,-7.47,0,1,0,0,0,0.56,0,4,2,5.45
11800,-10.203169,33,N=CCCCCCNc1ccc(NC2=C(N)C(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,N=CCCCCCNc1ccc(c(c1)C(=O)OCC=CC=C=[C-]O)NC1=C(N)C(C=C1)O,C24H29N4O4,437.51,32,6,0.29,14,5,6,126.03,140.69,3.48,2.23,3.18,0.68,2.89,2.49,-3.17,0.294,0.000673,Soluble,-4.82,0.00663,1.51e-05,Moderately soluble,-3.97,0.0468,0.000107,Soluble,Low,No,Yes,No,No,Yes,No,No,-7.39,1,0,2,1,1,0.56,0,4,2,4.62
8865,-10.198404,183,CC1C[C-]C(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)CC1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1[C-]CC(CC1)C,C25H28N3O4,434.51,32,6,0.36,9,4,5,127.58,102.85,0.0,4.48,3.08,2.16,2.35,2.41,-4.9,0.00546,1.26e-05,Moderately soluble,-6.36,0.00019,4.37e-07,Poorly soluble,-3.64,0.0998,0.00023,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.77,0,0,0,0,0,0.56,0,3,3,5.17
26987,-10.185414,56,[N-]CCCCCCNc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,[N-]CCCCCCNc1ccc(c(c1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O,C24H29N4O4,437.51,32,6,0.33,14,5,5,128.75,102.85,-2.68,2.91,3.21,1.16,2.23,1.37,-3.6,0.11,0.000251,Soluble,-4.73,0.00813,1.86e-05,Moderately soluble,-4.11,0.0337,7.71e-05,Moderately soluble,High,No,Yes,No,No,No,No,No,-6.9,0,0,1,0,0,0.55,0,3,2,4.76
16623,-10.184298,20,O=C(OCC=CC=C=[C-]O)c1cc(NC2CC#CC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CC#CC1,C23H22N3O4,404.44,30,6,0.22,9,4,5,117.69,102.85,2.69,3.24,2.06,1.67,1.95,2.32,-3.94,0.0461,0.000114,Soluble,-5.07,0.00342,8.45e-06,Moderately soluble,-3.2,0.258,0.000637,Soluble,High,No,Yes,No,No,Yes,No,No,-6.47,0,0,0,0,0,0.56,0,4,2,4.58
8862,-10.183021,147,CC1C[C+]CC(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1C[C+]CC(C1)C,C25H28N3O4,434.51,32,6,0.36,9,4,5,127.58,102.85,0.0,4.67,3.08,2.16,2.35,2.45,-5.02,0.00414,9.53e-06,Moderately soluble,-6.56,0.00012,2.77e-07,Poorly soluble,-3.64,0.0998,0.00023,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.63,0,0,0,0,0,0.55,0,3,3,5.17
15102,-10.172719,71,O=C(OCC=CC=C=[C-]O)C1=CC(=NC2CCCCC2)CC=C1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)C1=CC(=NC2CCCCC2)CC=C1NC1=CNC(C=C1)O,C24H28N3O4,422.5,31,0,0.38,8,5,4,122.9,103.18,2.16,2.88,2.63,1.15,2.54,2.27,-3.75,0.0758,0.00018,Soluble,-4.71,0.0083,1.97e-05,Moderately soluble,-2.13,3.14,0.00743,Soluble,High,No,Yes,No,Yes,Yes,No,No,-6.83,0,0,0,0,0,0.56,0,4,2,5.32
15106,-10.172719,71,O=C(OCC=CC=C=[C-]O)C1=CC(=[N+]C2CCCCC2)CC=C1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)C1=CC(=[N+]C2CCCCC2)CC=C1NC1=CNC(C=C1)O,C24H28N3O4,422.5,31,0,0.38,8,5,4,122.6,103.18,0.0,2.88,1.97,1.15,2.54,1.71,-3.75,0.0758,0.00018,Soluble,-4.71,0.0083,1.97e-05,Moderately soluble,-2.13,3.14,0.00743,Soluble,High,No,Yes,No,No,No,No,No,-6.83,0,0,0,0,0,0.55,0,4,2,5.32
21200,-10.167317,32,O=CCCCCCNc1ccc(Nc2c[nH]c(CO)c2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,O=CCCCCCNc1ccc(c(c1)C(=O)OCC=CC=C=[C-]O)Nc1c[nH]c(c1)CO,C24H28N3O5,438.5,32,11,0.29,15,5,5,123.32,123.68,3.54,2.48,3.82,0.91,4.37,3.03,-3.39,0.181,0.000412,Soluble,-4.72,0.00832,1.9e-05,Moderately soluble,-5.66,0.000966,2.2e-06,Moderately soluble,High,No,Yes,No,Yes,No,Yes,No,-7.21,0,0,1,0,0,0.56,0,4,2,3.84
8275,-10.162703,164,CC1C=S(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)CCC1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NS1=CC(CCC1)C,C24H28N3O4S,454.56,32,6,0.29,9,4,5,134.24,122.06,0.0,3.57,3.23,1.88,2.35,2.2,-4.45,0.016,3.53e-05,Moderately soluble,-5.82,0.00069,1.52e-06,Moderately soluble,-3.45,0.16,0.000352,Soluble,High,No,Yes,No,No,Yes,No,Yes,-6.54,0,1,0,0,0,0.56,1,4,3,5.43
6175,-10.160377,156,C=[PH]1CCCC(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCP(=C)C1,C24H29N3O4P,454.48,32,6,0.29,9,4,5,134.97,126.32,0.0,3.27,2.62,1.88,3.79,2.31,-4.26,0.0248,5.46e-05,Moderately soluble,-5.6,0.00115,2.53e-06,Moderately soluble,-3.7,0.0905,0.000199,Soluble,High,No,Yes,No,No,No,No,No,-6.75,0,1,0,0,0,0.56,0,4,2,5.3
